Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GTEX-RM2N-1426-SM-2TF4H_skin_male_50-59_years	3/1218	0.5943529591036769144096751915640197694301605224609375	0.99991814478901164253699107575812377035617828369140625	0.533229380892365600885796084185130894184112548828125	0.999819214128871092128747477545402944087982177734375	-0.6284424910756872	0.32696727142530835	ELOVL4;MYCBP2;VPS36
GTEX-S4UY-1226-SM-4AD51_uterus_female_40-49_years	2/804	0.60260783265818818055237215958186425268650054931640625	0.99991814478901164253699107575812377035617828369140625	0.55393100003909367945453823267598636448383331298828125	0.999819214128871092128747477545402944087982177734375	-0.6444286338645374	0.32639579153602355	CADPS2;ARHGEF3
GTEX-WHSE-1126-SM-3NMBU_blood vessel_male_20-29_years	2/768	0.5772959086498021807898339829989708960056304931640625	0.99991814478901164253699107575812377035617828369140625	0.5288927051479943575174047509790398180484771728515625	0.999819214128871092128747477545402944087982177734375	-0.5881983692450125	0.32315636286600696	RAB3GAP1;PJA2
GTEX-NL4W-0011-R10A-SM-2I3DY_brain_male_50-59_years	3/1197	0.5822888401894541487990863970480859279632568359375	0.99991814478901164253699107575812377035617828369140625	0.5212708077708061438215736416168510913848876953125	0.999819214128871092128747477545402944087982177734375	-0.593239901258691	0.3208174144494957	NEFM;SH3GL2;SNAP91
GTEX-T5JW-1526-SM-4DM5E_uterus_female_20-29_years	2/780	0.58585749809037312996196078529465012252330780029296875	0.99991814478901164253699107575812377035617828369140625	0.537339029100049270226691078278236091136932373046875	0.999819214128871092128747477545402944087982177734375	-0.5978367454328973	0.3196505716469249	CADPS2;ARHGEF3
GTEX-XUZC-0226-SM-4BOO7_adrenal gland_female_30-39_years	4/1611	0.58052519815309311379536438835202716290950775146484375	0.99991814478901164253699107575812377035617828369140625	0.50874192837284437640477108288905583322048187255859375	0.999819214128871092128747477545402944087982177734375	-0.587393201895956	0.319437387614014	MCF2;ARHGEF3;GRSF1;CCDC28A
GTEX-U8T8-1126-SM-4DXUE_testis_male_60-69_years	12/4963	0.60700649908102255469799501952365972101688385009765625	0.99991814478901164253699107575812377035617828369140625	0.46773549636828348763373242036323063075542449951171875	0.999819214128871092128747477545402944087982177734375	-0.6385075240220799	0.3187530323377673	CCNB1;MCF2;PSMC1;HSF2;DNAJA2;NME5;SDAD1;SPATA18;SMARCA2;OPTN;LZTFL1;RAB11FIP5
GTEX-S95S-0326-SM-4B66U_esophagus_male_60-69_years	1/364	0.60128969433638423947030560157145373523235321044921875	0.99991814478901164253699107575812377035617828369140625	0.5688711313173537842402538444730453193187713623046875	0.999819214128871092128747477545402944087982177734375	-0.6247965356923676	0.317820527127809	CADPS2
GTEX-XV7Q-0526-SM-4BRWR_blood vessel_female_40-49_years	2/795	0.59638481525913633607416386439581401646137237548828125	0.99991814478901164253699107575812377035617828369140625	0.54775629808786463481595774283050559461116790771484375	0.999819214128871092128747477545402944087982177734375	-0.6132137180050984	0.31695125753587117	RAB3GAP1;RAB11FIP5
GTEX-WY7C-2126-SM-3NB2R_skin_male_50-59_years	3/1196	0.58170902918599398656596122236805967986583709716796875	0.99991814478901164253699107575812377035617828369140625	0.52069751810871423014503989179502241313457489013671875	0.999819214128871092128747477545402944087982177734375	-0.5803883158446796	0.3144456292127879	ABCA5;ELOVL4;VPS36
GTEX-XV7Q-0626-SM-4BRV5_blood vessel_female_40-49_years	2/808	0.60535111370954297616009398552705533802509307861328125	0.99991814478901164253699107575812377035617828369140625	0.55665698907091021307991240973933599889278411865234375	0.999819214128871092128747477545402944087982177734375	-0.6249718874846278	0.31370253655009966	PREPL;RUSC1
GTEX-XQ8I-1626-SM-4BOOI_esophagus_male_50-59_years	2/810	0.6067175590008115904083751956932246685028076171875	0.99991814478901164253699107575812377035617828369140625	0.55801574303369971818966632781666703522205352783203125	0.999819214128871092128747477545402944087982177734375	-0.6265049190883335	0.3130594350294172	CADPS2;SAE1
GTEX-V1D1-2026-SM-3GAF4_skin_male_50-59_years	5/2026	0.58096249669735755549737632463802583515644073486328125	0.99991814478901164253699107575812377035617828369140625	0.49942051807199827617722576178493909537792205810546875	0.999819214128871092128747477545402944087982177734375	-0.5720065702357856	0.31063907829853843	ABCA5;ELOVL4;RARS;SPATA18;VPS36
GTEX-X4XY-1726-SM-46MVO_esophagus_male_60-69_years	3/1203	0.585757581344371391907088764128275215625762939453125	0.99991814478901164253699107575812377035617828369140625	0.5247032943369214219586638137116096913814544677734375	0.999819214128871092128747477545402944087982177734375	-0.580479867354827	0.3104692267499458	PPP2CA;SH3BGRL2;RAB3GAP1
GTEX-RU1J-0426-SM-46MUK_esophagus_female_20-29_years	2/761	0.5722444637059724836802843128680251538753509521484375	0.99991814478901164253699107575812377035617828369140625	0.52391992628902850359651210965239442884922027587890625	0.999819214128871092128747477545402944087982177734375	-0.5546506917421394	0.30959991209064425	UBP1;SAE1
GTEX-P4PP-0426-SM-3NM9H_blood vessel_female_30-39_years	2/792	0.5942949045544947406227720421156845986843109130859375	0.99991814478901164253699107575812377035617828369140625	0.545685420329467429922942756093107163906097412109375	0.999819214128871092128747477545402944087982177734375	-0.5946771720619854	0.3094578751750984	RAB3GAP1;RAB11FIP5
GTEX-S95S-0426-SM-4B64I_esophagus_male_60-69_years	2/789	0.59219721342899589444641605950891971588134765625	0.99991814478901164253699107575812377035617828369140625	0.5436082413121845480219462842796929180622100830078125	0.999819214128871092128747477545402944087982177734375	-0.5853046197233628	0.30665020275289345	ELOVL4;SH3BGRL2
GTEX-NFK9-1626-SM-3LK5J_pancreas_male_40-49_years	1/377	0.61429212762959028992781895794905722141265869140625	0.99991814478901164253699107575812377035617828369140625	0.58172359100024018108143764038686640560626983642578125	0.999819214128871092128747477545402944087982177734375	-0.6285065386881	0.3062616114057792	SEL1L
GTEX-WCDI-0008-SM-47JYE_skin_male_50-59_years	6/2449	0.58562345255254388831644973834045231342315673828125	0.99991814478901164253699107575812377035617828369140625	0.49495569071164580154942314038635231554508209228515625	0.999819214128871092128747477545402944087982177734375	-0.5719650586575031	0.3060460731598677	CCNB1;RARS;DENR;SDAD1;SAE1;RAB11FIP5
GTEX-XMD1-0826-SM-4AT52_breast_male_60-69_years	4/1661	0.6054148043886320440520876218215562403202056884765625	0.99991814478901164253699107575812377035617828369140625	0.53350647522508498621363060010480694472789764404296875	0.999819214128871092128747477545402944087982177734375	-0.6067431252754611	0.3044888369013106	GABARAPL1;ARHGEF3;IFITM5;CCDC28A
GTEX-WVLH-3126-SM-3MJGA_pituitary_male_50-59_years	7/2925	0.610836663914717359347150704707019031047821044921875	0.99991814478901164253699107575812377035617828369140625	0.51154405765107602288566113202250562608242034912109375	0.999819214128871092128747477545402944087982177734375	-0.6175979516254484	0.3044298911261033	SYT4;ABCA5;RUSC1;MCF2;CADPS;ARHGEF3;LZTFL1
GTEX-SNOS-0726-SM-4DM5Z_esophagus_male_40-49_years	1/380	0.61723315703858638858747553967987187206745147705078125	0.99991814478901164253699107575812377035617828369140625	0.58463593869765528854287595095229335129261016845703125	0.999819214128871092128747477545402944087982177734375	-0.630460024733598	0.30420228189903414	CADPS2
GTEX-OXRK-0526-SM-3NB2F_blood vessel_female_50-59_years	2/813	0.6087607319981225284521997309639118611812591552734375	0.99991814478901164253699107575812377035617828369140625	0.56004856464033581087136326459585689008235931396484375	0.999819214128871092128747477545402944087982177734375	-0.6097612947243798	0.30264280827324685	PJA2;RAB3GAP1
GTEX-WYBS-1226-SM-3NM9N_heart_female_60-69_years	1/379	0.6162552640903562473084775774623267352581024169921875	0.99991814478901164253699107575812377035617828369140625	0.58366736489851567259989906233386136591434478759765625	0.999819214128871092128747477545402944087982177734375	-0.620750361613301	0.30050153271038554	HSF2
GTEX-WFG7-1226-SM-4LMK2_esophagus_male_20-29_years	1/369	0.60634068696321552494055140414275228977203369140625	0.99991814478901164253699107575812377035617828369140625	0.57385942052183980255364303957321681082248687744140625	0.999819214128871092128747477545402944087982177734375	-0.5911586134474591	0.2957644937649848	CADPS2
GTEX-WHWD-2426-SM-3LK6S_blood vessel_male_50-59_years	2/828	0.61885968277525271741268397818203084170818328857421875	0.99991814478901164253699107575812377035617828369140625	0.570116788402400320734386696130968630313873291015625	0.999819214128871092128747477545402944087982177734375	-0.6129201625438598	0.29412611459859556	PJA2;RAB3GAP1
GTEX-WFG8-0326-SM-4LVN4_pancreas_male_20-29_years	2/829	0.61952601905630955148041039137751795351505279541015625	0.99991814478901164253699107575812377035617828369140625	0.57078230484271486044889343247632496058940887451171875	0.999819214128871092128747477545402944087982177734375	-0.6095081130257636	0.2918328372415332	SEL1L;IFITM5
GTEX-Q2AH-0126-SM-48U2B_adrenal gland_male_40-49_years	4/1650	0.60001129308241007986879367308574728667736053466796875	0.99991814478901164253699107575812377035617828369140625	0.52810526516747879899327244856976903975009918212890625	0.999819214128871092128747477545402944087982177734375	-0.5711472419668984	0.29174589621967917	MCF2;ARHGEF3;GRSF1;CCDC28A
GTEX-TKQ2-0008-SM-4DM5L_skin_male_50-59_years	6/2449	0.58562345255254388831644973834045231342315673828125	0.99991814478901164253699107575812377035617828369140625	0.49495569071164580154942314038635231554508209228515625	0.999819214128871092128747477545402944087982177734375	-0.5448758945128712	0.291551250117518	SEL1L;UBP1;DENR;SDAD1;SPATA18;RAB3GAP1
GTEX-U3ZH-0326-SM-3DB7A_heart_male_30-39_years	2/827	0.61819248087828093662920991846476681530475616455078125	0.99991814478901164253699107575812377035617828369140625	0.569450558260340411464994758716784417629241943359375	0.999819214128871092128747477545402944087982177734375	-0.6039289168834705	0.2904628812108194	PPP2CA;PSMC1
GTEX-RTLS-1126-SM-46MUQ_esophagus_female_60-69_years	2/834	0.6228447175101317068168782498105429112911224365234375	0.99991814478901164253699107575812377035617828369140625	0.57409917142137534273871324330684728920459747314453125	0.999819214128871092128747477545402944087982177734375	-0.6072127862504424	0.28748977615415405	SH3BGRL2;KIF21A
GTEX-XXEK-2026-SM-4BRVE_heart_male_50-59_years	1/379	0.6162552640903562473084775774623267352581024169921875	0.99991814478901164253699107575812377035617828369140625	0.58366736489851567259989906233386136591434478759765625	0.999819214128871092128747477545402944087982177734375	-0.5936852052485061	0.28739945259313915	GABARAPL1
GTEX-XLM4-2926-SM-4AT59_brain_male_60-69_years	8/3276	0.588107154035709900341544198454357683658599853515625	0.99991814478901164253699107575812377035617828369140625	0.480493831486939304564742769798613153398036956787109375	0.999819214128871092128747477545402944087982177734375	-0.5395980646562802	0.2864435351682207	SYT4;CADPS2;ABCA5;RUSC1;CADPS;KIF21A;SH3GL2;SNAP91
GTEX-QCQG-0726-SM-48U1Z_esophagus_female_50-59_years	1/374	0.611328955832071141429651106591336429119110107421875	0.99991814478901164253699107575812377035617828369140625	0.5787912905149610320876263358513824641704559326171875	0.999819214128871092128747477545402944087982177734375	-0.5801016469273486	0.28547966624847076	CADPS2
GTEX-RM2N-0326-SM-48FD8_pancreas_male_50-59_years	1/388	0.62496887977028148242197858053259551525115966796875	0.99991814478901164253699107575812377035617828369140625	0.59230565803258528045915909387986175715923309326171875	0.999819214128871092128747477545402944087982177734375	-0.6065363710535895	0.2851044972985565	SEL1L
GTEX-PLZ6-0226-SM-3P61I_adrenal gland_male_30-39_years	4/1652	0.6009968269071166435679742789943702518939971923828125	0.99991814478901164253699107575812377035617828369140625	0.5290893379346506275595629631425254046916961669921875	0.999819214128871092128747477545402944087982177734375	-0.5590515703756429	0.2846498417620863	MCF2;ARHGEF3;OPTN;CCDC28A
GTEX-U3ZN-0002-SM-3NMDF_blood_female_30-39_years	10/4071	0.58101099682487367115157894659205339848995208740234375	0.99991814478901164253699107575812377035617828369140625	0.45749492133129232573907074765884317457675933837890625	0.999819214128871092128747477545402944087982177734375	-0.5236225080558632	0.28431947903970406	CCNB1;ABCA5;NKRF;RARS;DNAJA2;MATR3;UBE3A;DENR;SDAD1;GRSF1
GTEX-SSA3-0426-SM-32QPI_blood vessel_male_60-69_years	2/855	0.63654721988732265725019487945246510207653045654296875	0.99991814478901164253699107575812377035617828369140625	0.5878343861543859905083309058682061731815338134765625	0.999819214128871092128747477545402944087982177734375	-0.6197291114046657	0.27992958023281334	PJA2;RAB3GAP1
GTEX-QDVN-0926-SM-2I5GL_pancreas_male_50-59_years	2/847	0.6313721376431769005677097084117121994495391845703125	0.99991814478901164253699107575812377035617828369140625	0.5826392546087399981757926070713438093662261962890625	0.999819214128871092128747477545402944087982177734375	-0.6073219293063047	0.27928296021863036	SEL1L;IFITM5
GTEX-V955-1226-SM-4JBI9_esophagus_male_60-69_years	1/379	0.6162552640903562473084775774623267352581024169921875	0.99991814478901164253699107575812377035617828369140625	0.58366736489851567259989906233386136591434478759765625	0.999819214128871092128747477545402944087982177734375	-0.5756102614653609	0.27864948054902655	CADPS2
GTEX-N7MS-0126-SM-3TW8O_testis_male_60-69_years	13/5459	0.63419923943752365413928373527596704661846160888671875	0.99991814478901164253699107575812377035617828369140625	0.48756798360630859701103645420516841113567352294921875	0.999819214128871092128747477545402944087982177734375	-0.6099787312280917	0.27777950520560274	MCF2;NME5;SDAD1;SMARCA2;LZTFL1;CCDC28A;CCNB1;PSMC1;HSF2;SAE1;SPATA18;OPTN;RAB11FIP5
GTEX-V955-2626-SM-3NM9F_blood vessel_male_60-69_years	2/821	0.61417108676396436894862063127220608294010162353515625	0.99991814478901164253699107575812377035617828369140625	0.56543820546219991651781811015098355710506439208984375	0.999819214128871092128747477545402944087982177734375	-0.566690333393461	0.27625119356669936	UBP1;RAB3GAP1
GTEX-X5EB-2626-SM-4E3HZ_blood vessel_male_40-49_years	2/840	0.62679860480446925041775330100790597498416900634765625	0.99991814478901164253699107575812377035617828369140625	0.578055802286887132623860452440567314624786376953125	0.999819214128871092128747477545402944087982177734375	-0.5846935029175667	0.2731278727465224	PJA2;RAB3GAP1
GTEX-QEG5-0326-SM-2S1PB_adipose tissue_male_20-29_years	2/854	0.6359033543637122587455223765573464334011077880859375	0.99991814478901164253699107575812377035617828369140625	0.58718751189732920625630185895715840160846710205078125	0.999819214128871092128747477545402944087982177734375	-0.6030658796166647	0.2730131617737908	MYCBP2;SDAD1
GTEX-XBEW-0002-SM-4AT5O_blood_male_40-49_years	9/3693	0.591137719144752882272086935699917376041412353515625	0.99991814478901164253699107575812377035617828369140625	0.47542796398930153856099423137493431568145751953125	0.999819214128871092128747477545402944087982177734375	-0.5180542826848347	0.2723443801550936	CCNB1;NKRF;RARS;MYCBP2;SEL1L;DNAJA2;UBE3A;DENR;SMARCA2
GTEX-QMR6-0011-R5A-SM-32PKT_brain_male_50-59_years	3/1264	0.6200178925381909511571620896575041115283966064453125	0.99991814478901164253699107575812377035617828369140625	0.5588661815201934057739663330721668899059295654296875	0.999819214128871092128747477545402944087982177734375	-0.5682818518149881	0.27164267042274776	MATR3;NME5;SCAMP1
GTEX-U3ZG-0326-SM-47JXN_muscle_male_50-59_years	2/838	0.6254841018795749274516992954886518418788909912109375	0.99991814478901164253699107575812377035617828369140625	0.57673979002815045635799151568789966404438018798828125	0.999819214128871092128747477545402944087982177734375	-0.5777071754017524	0.2710771716806521	HSF2;OPTN
GTEX-O5YT-0226-SM-32PK5_adipose tissue_male_20-29_years	3/1233	0.6028379035650857087347276319633238017559051513671875	0.99991814478901164253699107575812377035617828369140625	0.54167503757884005732847754188696853816509246826171875	0.999819214128871092128747477545402944087982177734375	-0.5353056686801027	0.27092191128215737	MYCBP2;SEL1L;SH3BGRL2
GTEX-QMRM-1726-SM-2S1QG_adipose tissue_male_50-59_years	2/849	0.63267108662222459880553060429519973695278167724609375	0.99991814478901164253699107575812377035617828369140625	0.5839423509107783960558890612446703016757965087890625	0.999819214128871092128747477545402944087982177734375	-0.5829272730174877	0.2668667883782361	MYCBP2;OPTN
GTEX-T6MO-0008-SM-4DM6T_skin_female_40-49_years	6/2477	0.59728408931983445473434812811319716274738311767578125	0.99991814478901164253699107575812377035617828369140625	0.50656561938736588412979244822054170072078704833984375	0.999819214128871092128747477545402944087982177734375	-0.5175095731997762	0.26670498460380354	SEL1L;UBP1;SDAD1;SPATA18;RAB3GAP1;RAB11FIP5
GTEX-WWYW-0426-SM-3NB31_blood vessel_female_50-59_years	2/833	0.622182708584722465872118846164084970951080322265625	0.99991814478901164253699107575812377035617828369140625	0.57343722775078875830701008453615941107273101806640625	0.999819214128871092128747477545402944087982177734375	-0.5583566375703539	0.26495222119462386	UBP1;RAB3GAP1
GTEX-T5JW-0226-SM-4DM7I_pancreas_female_20-29_years	1/388	0.62496887977028148242197858053259551525115966796875	0.99991814478901164253699107575812377035617828369140625	0.59230565803258528045915909387986175715923309326171875	0.999819214128871092128747477545402944087982177734375	-0.5634986431747567	0.2648744659972967	SEL1L
GTEX-TKQ1-0003-SM-3NMAE_blood_male_30-39_years	10/4094	0.58887573995081543554164227316505275666713714599609375	0.99991814478901164253699107575812377035617828369140625	0.465263701194068290956096234367578290402889251708984375	0.999819214128871092128747477545402944087982177734375	-0.5001209368988238	0.2648340836421492	CCNB1;NKRF;RARS;MYCBP2;SEL1L;DNAJA2;MATR3;DENR;SDAD1;SAE1
GTEX-R55C-0008-SM-48FCF_skin_male_40-49_years	3/1271	0.62383012722817843265232795602059923112392425537109375	0.99991814478901164253699107575812377035617828369140625	0.562697705539481507486243572202511131763458251953125	0.999819214128871092128747477545402944087982177734375	-0.5608161276874716	0.26463633265261133	CCNB1;RARS;SEL1L
GTEX-U3ZN-2526-SM-3DB7V_blood vessel_female_30-39_years	2/854	0.6359033543637122587455223765573464334011077880859375	0.99991814478901164253699107575812377035617828369140625	0.58718751189732920625630185895715840160846710205078125	0.999819214128871092128747477545402944087982177734375	-0.5831234162773535	0.2639850354051028	PJA2;RAB3GAP1
GTEX-WHSE-0926-SM-3NMBS_heart_male_20-29_years	2/860	0.63975361794392870962155939196236431598663330078125	0.99991814478901164253699107575812377035617828369140625	0.59105795877309941221966482771676965057849884033203125	0.999819214128871092128747477545402944087982177734375	-0.5900436415886593	0.2635560612221183	GABARAPL1;KIF21A
GTEX-RVPV-0008-SM-47JYW_skin_male_60-69_years	6/2510	0.6108210812169811987359935301356017589569091796875	0.99991814478901164253699107575812377035617828369140625	0.5201452766675911387750375070027075707912445068359375	0.999819214128871092128747477545402944087982177734375	-0.5340241943531766	0.2632478632302907	CCNB1;RARS;UBP1;DENR;SDAD1;SAE1
GTEX-UJMC-0008-SM-4IHKK_skin_male_50-59_years	6/2507	0.60959990309451261847328851217753253877162933349609375	0.99991814478901164253699107575812377035617828369140625	0.51891570301334011272587076746276579797267913818359375	0.999819214128871092128747477545402944087982177734375	-0.5314635899600744	0.2630491972074614	CCNB1;RARS;DENR;SDAD1;SAE1;RAB11FIP5
GTEX-NPJ8-2226-SM-3TW8D_kidney_male_40-49_years	1/385	0.6220861072693282256551583486725576221942901611328125	0.99991814478901164253699107575812377035617828369140625	0.58944587176256935112661494713393040001392364501953125	0.999819214128871092128747477545402944087982177734375	-0.5528254495637392	0.26241339307862904	GABARAPL1
GTEX-WFG8-1126-SM-4LVN1_esophagus_male_20-29_years	1/409	0.64455354875328951802515575764118693768978118896484375	0.99991814478901164253699107575812377035617828369140625	0.6117861761424865374436876663821749389171600341796875	0.999819214128871092128747477545402944087982177734375	-0.5913202498350265	0.259706301112067	CADPS2
GTEX-NPJ8-1426-SM-3MJHR_pituitary_male_40-49_years	7/2977	0.63044046109424645152330413111485540866851806640625	0.99991814478901164253699107575812377035617828369140625	0.5314396646837911131200371528393588960170745849609375	0.999819214128871092128747477545402944087982177734375	-0.5582950117917685	0.25756189980892036	SYT4;GABARAPL1;NKRF;RUSC1;CADPS;NME5;LZTFL1
GTEX-U412-0008-SM-4DXTE_skin_male_60-69_years	5/2088	0.60879230214789092912042178795672953128814697265625	0.99991814478901164253699107575812377035617828369140625	0.52716928864680745459025956733967177569866180419921875	0.999819214128871092128747477545402944087982177734375	-0.5186660704456909	0.2574026206983497	MYCBP2;SEL1L;DENR;SPATA18;RAB3GAP1
GTEX-WFG8-1926-SM-4LVM1_testis_male_20-29_years	12/5030	0.627852328446258933780654842848889529705047607421875	0.99991814478901164253699107575812377035617828369140625	0.488853729488373744960227895717252977192401885986328125	0.999819214128871092128747477545402944087982177734375	-0.5527461060157298	0.2572758331034644	CCNB1;MCF2;PSMC1;HSF2;DNAJA2;NME5;SDAD1;SAE1;SPATA18;SMARCA2;LZTFL1;RAB11FIP5
GTEX-T5JC-1726-SM-4DM6U_esophagus_male_20-29_years	3/1252	0.61342487780918919515471543491003103554248809814453125	0.99991814478901164253699107575812377035617828369140625	0.5522543317909260895959278059308417141437530517578125	0.999819214128871092128747477545402944087982177734375	-0.5257814725586853	0.25694807587887536	CCNB1;ELOVL4;SH3BGRL2
GTEX-VUSH-0004-SM-3P61T_blood_male_30-39_years	10/4129	0.60073333493117464509936098693287931382656097412109375	0.99991814478901164253699107575812377035617828369140625	0.47706921339127850156813792636967264115810394287109375	0.999819214128871092128747477545402944087982177734375	-0.499186748367685	0.2543876361918361	CCNB1;NKRF;RARS;PSMC1;DNAJA2;UBP1;MATR3;DENR;SDAD1;SAE1
GTEX-U4B1-1526-SM-4DXSL_testis_male_40-49_years	13/5454	0.63270774536573404223105399069027043879032135009765625	0.99991814478901164253699107575812377035617828369140625	0.48603466181372401155869056310621090233325958251953125	0.999819214128871092128747477545402944087982177734375	-0.5466086628397899	0.25020829036381204	MCF2;UBE3A;NME5;SDAD1;LZTFL1;CCNB1;PSMC1;HSF2;DNAJA2;SAE1;SPATA18;OPTN;RAB11FIP5
GTEX-TML8-0008-SM-4DXUI_skin_female_40-49_years	6/2522	0.61568650747553232971398529116413556039333343505859375	0.99991814478901164253699107575812377035617828369140625	0.52505321591984766005367646357626654207706451416015625	0.999819214128871092128747477545402944087982177734375	-0.502784138044254	0.24385903600125247	MYCBP2;SEL1L;DENR;SDAD1;SPATA18;RAB3GAP1
GTEX-QDT8-1026-SM-43V6X_blood vessel_female_30-39_years	2/870	0.64610184986266416817812796580255962908267974853515625	0.99991814478901164253699107575812377035617828369140625	0.59745105481612714726225021877326071262359619140625	0.999819214128871092128747477545402944087982177734375	-0.5582381025042167	0.24383735664533332	PJA2;RAB3GAP1
GTEX-OIZI-0126-SM-3NB13_testis_male_40-49_years	12/5049	0.6336772678883895171253470834926702082157135009765625	0.99991814478901164253699107575812377035617828369140625	0.494828484305124494113670152728445827960968017578125	0.999819214128871092128747477545402944087982177734375	-0.5341112208145512	0.24366981516835445	CCNB1;MCF2;PSMC1;HSF2;DNAJA2;NME5;SDAD1;SAE1;SPATA18;SMARCA2;LZTFL1;RAB11FIP5
GTEX-Q2AH-1726-SM-3NB2B_adipose tissue_male_40-49_years	2/828	0.61885968277525271741268397818203084170818328857421875	0.99991814478901164253699107575812377035617828369140625	0.570116788402400320734386696130968630313873291015625	0.999819214128871092128747477545402944087982177734375	-0.5056261343067696	0.2426382087120779	PSMC1;MYCBP2
GTEX-X62O-1626-SM-46MW9_blood vessel_male_50-59_years	2/878	0.65111858378678044712017936035408638417720794677734375	0.99991814478901164253699107575812377035617828369140625	0.6025135811701047838795375355402939021587371826171875	0.999819214128871092128747477545402944087982177734375	-0.5626230274520014	0.24140100365551403	PJA2;RAB3GAP1
GTEX-QLQ7-1626-SM-2S1R8_skin_male_60-69_years	3/1311	0.6451333000035559539497853620559908449649810791015625	0.99991814478901164253699107575812377035617828369140625	0.58422471796171737690173131340998224914073944091796875	0.999819214128871092128747477545402944087982177734375	-0.5469880743212238	0.23974395232120427	ABCA5;MYCBP2;VPS36
GTEX-OHPL-1826-SM-2YUN8_blood vessel_female_60-69_years	1/407	0.64273238381251374118363628440420143306255340576171875	0.99991814478901164253699107575812377035617828369140625	0.609970793951339462779515088186599314212799072265625	0.999819214128871092128747477545402944087982177734375	-0.540617139970661	0.2389672864300251	SDAD1
GTEX-QVUS-0011-R9A-SM-3GIJA_brain_female_60-69_years	3/1305	0.64199033353817835934052027369034476578235626220703125	0.99991814478901164253699107575812377035617828369140625	0.58103613375940399432550975689082406461238861083984375	0.999819214128871092128747477545402944087982177734375	-0.5363105788863409	0.23768321224101674	NEFM;KIF21A;SH3GL2
GTEX-RNOR-2426-SM-48FDY_pituitary_female_50-59_years	8/3441	0.64728796112327702250155425645061768591403961181640625	0.99991814478901164253699107575812377035617828369140625	0.54050287766874782757753337136819027364253997802734375	0.999819214128871092128747477545402944087982177734375	-0.5464410145720442	0.23768217613336232	SYT4;ABCA5;RUSC1;CADPS;ARHGEF3;NME5;SMARCA2;LZTFL1
GTEX-RWSA-0226-SM-2XCBA_adipose tissue_male_40-49_years	2/858	0.63847364384079952071004981917212717235088348388671875	0.99991814478901164253699107575812377035617828369140625	0.58977069007273497103227555271587334573268890380859375	0.999819214128871092128747477545402944087982177734375	-0.5276207314886772	0.23673016976125313	PSMC1;OPTN
GTEX-T2IS-0126-SM-4DM6O_skin_female_20-29_years	3/1279	0.62815641773581898377187826554290950298309326171875	0.99991814478901164253699107575812377035617828369140625	0.56705342356089882827063775039277970790863037109375	0.999819214128871092128747477545402944087982177734375	-0.5088684954638573	0.23660658483869185	ELOVL4;SPATA18;VPS36
GTEX-RNOR-0011-R9A-SM-2TF52_brain_female_50-59_years	5/2126	0.625353642240320528600250327144749462604522705078125	0.99991814478901164253699107575812377035617828369140625	0.54388270331785204536600986102712340652942657470703125	0.999819214128871092128747477545402944087982177734375	-0.5010474494807596	0.2352106933898573	PREPL;NEFM;KIF21A;SCAMP1;PJA2
GTEX-S32W-0826-SM-4AD5Z_pancreas_female_50-59_years	2/878	0.65111858378678044712017936035408638417720794677734375	0.99991814478901164253699107575812377035617828369140625	0.6025135811701047838795375355402939021587371826171875	0.999819214128871092128747477545402944087982177734375	-0.5472091275666356	0.23478746186817517	SEL1L;IFITM5
GTEX-WYJK-0426-SM-3NM9G_blood vessel_male_50-59_years	2/862	0.641030147076157685859243429149501025676727294921875	0.99991814478901164253699107575812377035617828369140625	0.5923423456694838495906196840223856270313262939453125	0.999819214128871092128747477545402944087982177734375	-0.5262445941315483	0.2340098103346139	PJA2;RAB3GAP1
GTEX-X88G-0004-SM-47JZ6_blood_male_30-39_years	9/3770	0.61797928674142355021103867329657077789306640625	0.99991814478901164253699107575812377035617828369140625	0.50238006114486066788771267965785227715969085693359375	0.999819214128871092128747477545402944087982177734375	-0.4807595830342497	0.23138975014081795	CCNB1;NKRF;RARS;MYCBP2;DNAJA2;MATR3;DENR;SAE1;SMARCA2
GTEX-V955-1026-SM-4JBHO_esophagus_male_60-69_years	1/417	0.65174766671274875218244915231480263173580169677734375	0.99991814478901164253699107575812377035617828369140625	0.618965486232220474249743347172625362873077392578125	0.999819214128871092128747477545402944087982177734375	-0.5375040913265976	0.23010432232531877	CADPS2
GTEX-V955-1726-SM-4JBHF_colon_male_60-69_years	2/895	0.66159727899969300590754528457182459533214569091796875	0.99991814478901164253699107575812377035617828369140625	0.6131179412912162174364993916242383420467376708984375	0.999819214128871092128747477545402944087982177734375	-0.5473008220424571	0.22608901073578616	RUSC1;SAE1
GTEX-T5JW-1326-SM-4DM5G_esophagus_female_20-29_years	3/1299	0.638828766433198413920990788028575479984283447265625	0.99991814478901164253699107575812377035617828369140625	0.57783312922552043655599618432461284101009368896484375	0.999819214128871092128747477545402944087982177734375	-0.5034599473748179	0.22560988340940802	PPP2CA;CCNB1;RARS
GTEX-PLZ6-1426-SM-2S1OQ_skin_male_30-39_years	3/1306	0.642515454017963616450970221194438636302947998046875	0.99991814478901164253699107575812377035617828369140625	0.58156856816219637540399389763479121029376983642578125	0.999819214128871092128747477545402944087982177734375	-0.5074108157524759	0.2244604859125621	ABCA5;ELOVL4;VPS36
